season,ol_war_v5_rank,player,player_id,team,team_name,position,snap_counts_offense,snap_counts_pass_block,snap_counts_run_block,grades_offense,grades_pass_block,grades_run_block,allocated_pass_epa,allocated_rush_epa,pff_grade_value_epa,negative_event_epa,position_adjustment_epa,ol_total_epa_v5,ol_war_v5,penalties,sacks_allowed,pressures_allowed,total_pass_epa_clean,total_rush_epa,pass_block_grade_pct,run_block_grade_pct,final_ol_war_rank,negative_event_epa_v3,final_ol_epa,final_ol_war,pass_block_modifier,run_block_modifier
2023,180.0,Max Mitchell,81707.0,NYJ,NYJ,T,474,336,138,49.3,47.5,49.4,-8.148,-3.905,-13.801,11.0,3.785,-31.033,-0.69,1,6,30,-73.097,-42.131,0.133,0.145,,,,,,
2023,181.0,Sidy Sow,59675.0,NE,NE,G,772,486,286,64.4,46.3,71.3,-11.281,-6.824,-4.867,10.05,-1.695,-31.897,-0.709,2,5,27,-72.558,-41.136,0.16,0.864,,,,,,
2023,182.0,Geron Christian,46375.0,CLE,CLV,T,637,400,237,43.2,53.1,35.7,-3.484,-2.839,-19.468,11.45,3.785,-32.585,-0.724,5,4,33,-36.91,-36.38,0.181,0.012,,,,,,
2023,183.0,Blake Freeland,102844.0,IND,IND,T,701,426,275,44.2,42.6,47.6,7.09,-4.294,-23.456,14.25,3.785,-32.898,-0.731,7,4,45,72.115,-42.871,0.072,0.096,,,,,,
2023,184.0,Chandler Zavala,144009.0,CAR,CAR,G,374,249,125,26.2,7.1,41.5,-1.968,-3.275,-14.097,12.45,-1.695,-32.992,-0.733,3,6,33,-26.735,-55.162,0.012,0.062,,,,,,
2023,185.0,Vederian Lowe,59741.0,NE,NE,T,476,290,186,41.7,36.0,49.3,-6.307,-3.304,-16.509,12.7,3.785,-33.458,-0.744,2,6,38,-72.558,-41.136,0.024,0.133,,,,,,
2023,186.0,Mason Cole,45547.0,PIT,PIT,C,1069,604,465,57.3,39.6,65.7,2.314,-3.403,-20.444,8.65,-4.158,-34.92,-0.776,4,2,31,12.292,-17.336,0.108,0.459,,,,,,
2023,187.0,Lucas Patrick,11435.0,CHI,CHI,C,953,563,390,50.5,40.6,61.6,3.332,-1.663,-22.758,9.7,-4.158,-35.78,-0.795,11,0,28,20.219,-10.506,0.135,0.297,,,,,,
2023,188.0,Ikem Ekwonu,98286.0,CAR,CAR,T,1148,730,418,67.4,62.3,77.0,-6.7,-15.295,3.192,23.6,3.785,-36.943,-0.821,12,11,44,-26.735,-55.162,0.337,0.88,,,,,,
2023,189.0,Luke Fortner,42028.0,JAX,JAX,C,1163,749,414,44.3,54.9,40.0,12.273,-12.157,-19.714,10.7,-4.158,-37.524,-0.834,5,4,28,63.322,-67.539,0.432,0.027,,,,,,
2023,190.0,Dan Moore Jr.,60120.0,PIT,PIT,T,951,535,416,51.8,39.7,57.8,1.991,-2.968,-22.746,17.75,3.785,-38.185,-0.849,3,8,55,12.292,-17.336,0.048,0.398,,,,,,
2023,191.0,David Andrews,9948.0,NE,NE,C,1050,649,401,71.2,51.2,78.0,-15.831,-9.389,-1.957,11.0,-4.158,-38.377,-0.853,1,6,30,-72.558,-41.136,0.27,0.811,,,,,,
2023,192.0,Anton Harrison,122929.0,JAX,JAX,T,1112,701,411,53.0,60.7,45.8,10.81,-12.339,-25.887,12.55,3.785,-38.884,-0.864,7,5,27,63.322,-67.539,0.289,0.072,,,,,,
2023,193.0,Atonio Mafi,82449.0,NE,NE,G,458,296,162,32.3,27.7,39.9,-6.478,-2.749,-16.963,13.3,-1.695,-39.565,-0.879,7,5,32,-72.558,-41.136,0.037,0.037,,,,,,
2023,194.0,Joe Tippmann,101568.0,NYJ,NYJ,C,852,578,274,61.0,52.7,67.4,-15.365,-9.039,-7.498,10.0,-4.158,-42.22,-0.938,8,3,20,-73.097,-42.131,0.338,0.5,,,,,,
2023,195.0,Cody Mauch,66637.0,TB,TB,G,1102,686,416,44.7,52.2,39.1,17.834,-9.897,-29.03,16.7,-1.695,-43.946,-0.977,5,7,48,101.413,-59.231,0.259,0.025,,,,,,
2023,196.0,Justin Pugh,7800.0,NYG,NYG,G,763,473,290,41.6,37.8,47.3,0.748,-9.794,-23.526,16.05,-1.695,-50.504,-1.122,5,8,37,5.347,-65.047,0.086,0.16,,,,,,
2023,197.0,John Michael Schmitz Jr.,55238.0,NYG,NYG,C,755,484,271,41.4,26.9,51.3,0.744,-8.816,-27.396,11.5,-4.158,-51.312,-1.14,4,5,30,5.347,-65.047,0.027,0.081,,,,,,
2023,198.0,Laken Tomlinson,9461.0,NYJ,NYJ,G,1099,733,366,55.0,60.6,49.6,-20.992,-10.643,-7.59,16.15,-1.695,-51.821,-1.152,3,7,51,-73.097,-42.131,0.519,0.204,,,,,,
2023,199.0,Bradley Bozeman,27934.0,CAR,CAR,C,1148,730,418,62.2,48.9,67.5,-6.392,-13.495,-14.428,15.3,-4.158,-52.175,-1.159,5,8,32,-26.735,-55.162,0.23,0.541,,,,,,
2023,200.0,Ben Bredeson,27305.0,NYG,NYG,G,1014,641,373,42.5,42.4,41.9,1.038,-12.094,-31.386,13.85,-1.695,-58.245,-1.294,6,5,39,5.347,-65.047,0.136,0.074,,,,,,
2023,201.0,Mekhi Becton,59818.0,NYJ,NYJ,T,985,644,341,53.2,60.7,56.3,-16.763,-10.409,-15.957,28.5,3.785,-63.654,-1.415,18,12,50,-73.097,-42.131,0.289,0.313,,,,,,
2024,1.0,Tyler Linderbaum,82291.0,BAL,BLT,C,1094,578,516,78.1,65.7,82.5,44.078,13.997,25.044,6.9,-0.71,64.489,1.433,9,0,16,206.817,56.985,0.641,0.949,,,,,,
2024,2.0,Cody Mauch,66637.0,TB,TB,G,1131,696,435,75.4,76.5,69.9,39.14,5.448,31.682,5.7,-1.196,59.588,1.324,2,2,18,175.102,24.499,0.935,0.714,,,,,,
2024,3.0,Creed Humphrey,59996.0,KC,KC,C,1115,708,407,92.8,90.6,91.1,28.556,-4.296,44.6,1.55,-0.71,59.46,1.321,1,0,7,119.816,-17.805,1.0,1.0,,,,,,
2024,4.0,Penei Sewell,81788.0,DET,DET,T,1144,617,526,87.5,74.1,90.5,46.685,4.793,25.7,8.2,1.591,58.898,1.309,6,1,28,219.494,21.269,0.605,0.988,,,,,,
2024,5.0,Kevin Zeitler,7032.0,DET,DET,G,1047,577,470,86.5,70.7,87.2,46.035,4.263,29.214,8.7,-1.196,58.107,1.291,2,5,18,219.494,21.269,0.747,0.974,,,,,,
2024,6.0,Lane Johnson,7786.0,PHI,PHI,T,937,451,486,85.4,88.1,80.0,26.432,7.641,29.973,4.5,1.591,54.529,1.212,6,0,10,140.074,42.0,0.938,0.864,,,,,,
2024,7.0,Jordan Mailata,66916.0,PHI,PHI,T,801,406,395,95.8,91.7,94.9,24.194,6.505,31.639,5.6,1.591,52.281,1.162,5,1,14,140.074,42.0,0.988,1.0,,,,,,
2024,8.0,Tristan Wirfs,64818.0,TB,TB,T,1014,638,376,82.8,93.7,64.5,36.672,4.284,24.592,5.8,1.591,52.17,1.159,8,0,12,175.102,24.499,1.0,0.469,,,,,,
2024,9.0,Joe Thuney,10712.0,KC,KC,G,1115,708,407,79.9,82.0,73.5,28.432,-3.999,37.099,4.25,-1.196,48.978,1.088,1,0,25,119.816,-17.805,0.987,0.792,,,,,,
2024,10.0,Sam Cosmi,60114.0,WAS,WAS,G,1157,700,457,68.1,74.3,66.4,34.945,6.265,23.531,9.95,-1.196,44.858,0.997,11,1,23,142.25,27.952,0.831,0.636,,,,,,
2024,11.0,Connor McGovern,41714.0,BUF,BUF,C,959,581,378,69.6,68.9,69.0,33.686,5.185,19.521,5.1,-0.71,44.16,0.981,3,0,24,157.498,25.069,0.795,0.692,,,,,,
2024,12.0,Ted Karras,10855.0,CIN,CIN,C,1136,775,361,63.4,78.0,54.9,52.05,-4.244,17.083,7.45,-0.71,43.717,0.971,4,2,23,196.825,-21.334,0.949,0.128,,,,,,
2024,13.0,Zach Tom,55443.0,GB,GB,T,1068,562,506,87.5,82.1,90.0,21.978,0.293,35.337,10.1,1.591,43.604,0.969,7,3,24,103.177,1.156,0.858,0.975,,,,,,
2024,14.0,Landon Dickerson,41712.0,PHI,PHI,G,995,496,499,79.2,73.6,79.7,27.881,7.969,28.956,13.05,-1.196,43.589,0.969,8,5,27,140.074,42.0,0.818,0.909,,,,,,
2024,15.0,Frank Ragnow,39137.0,DET,DET,C,1060,583,477,85.3,63.6,90.8,41.901,4.327,16.906,8.5,-0.71,43.449,0.966,7,2,20,219.494,21.269,0.474,0.974,,,,,,
2024,16.0,Ronnie Stanley,10640.0,BAL,BLT,T,1089,575,514,71.4,79.6,64.0,45.812,11.5,9.134,13.75,1.591,42.834,0.952,13,2,35,206.817,56.985,0.759,0.432,,,,,,
2024,17.0,Quinn Meinerz,112915.0,DEN,DEN,G,1089,682,407,88.2,80.3,87.7,14.854,-5.602,41.72,5.3,-1.196,40.762,0.906,5,1,12,63.857,-21.975,0.974,0.987,,,,,,
2024,18.0,Rashawn Slater,59971.0,LAC,LAC,T,903,547,356,91.1,90.4,82.8,25.45,-4.465,33.633,9.3,1.591,40.546,0.901,6,3,22,120.483,-23.181,0.975,0.951,,,,,,
2024,19.0,Brian O'Neill,46854.0,MIN,MIN,T,1100,664,436,80.8,82.1,74.6,27.91,-5.833,28.061,7.35,1.591,37.402,0.831,5,2,19,130.398,-27.867,0.858,0.759,,,,,,
2024,20.0,Spencer Brown,42296.0,BUF,BUF,T,930,537,393,73.6,76.2,78.5,29.913,5.685,18.63,11.55,1.591,36.79,0.818,16,1,17,157.498,25.069,0.685,0.84,,,,,,
2024,21.0,Dion Dawkins,11818.0,BUF,BUF,T,959,585,374,72.9,81.2,68.7,34.159,4.799,15.287,12.8,1.591,34.497,0.767,13,3,22,157.498,25.069,0.815,0.519,,,,,,
2024,22.0,Chris Lindstrom,46692.0,ATL,ATL,G,1099,627,472,93.5,68.0,94.6,18.233,4.467,26.371,9.65,-1.196,33.666,0.748,8,1,31,89.795,20.92,0.649,1.0,,,,,,
2024,23.0,Trey Smith,62960.0,KC,KC,G,1115,708,407,78.8,70.7,80.8,26.145,-4.185,27.719,8.4,-1.196,33.547,0.745,9,0,26,119.816,-17.805,0.747,0.922,,,,,,
2024,24.0,Jake Matthews,8641.0,ATL,ATL,T,1119,636,483,79.8,85.4,70.1,20.425,3.96,25.487,13.5,1.591,32.857,0.73,8,5,30,89.795,20.92,0.926,0.599,,,,,,
2024,25.0,Dominick Puni,163815.0,SF,SF,G,1078,656,422,80.5,68.9,81.5,31.351,-2.825,24.57,11.75,-1.196,32.313,0.718,7,3,35,125.736,-11.475,0.688,0.935,,,,,,
2024,26.0,Patrick Mekari,46219.0,BAL,BLT,G,998,517,481,60.4,70.3,58.7,40.713,10.459,4.153,12.05,-1.196,31.9,0.709,14,1,27,206.817,56.985,0.727,0.364,,,,,,
2024,27.0,Luke Goedeke,77548.0,TB,TB,T,905,542,363,73.0,75.8,76.4,27.564,4.673,15.117,11.05,1.591,31.004,0.689,11,3,17,175.102,24.499,0.654,0.79,,,,,,
2024,28.0,Taylor Decker,10650.0,DET,DET,T,894,489,404,77.0,76.0,72.0,37.877,3.301,12.306,14.65,1.591,30.955,0.688,4,8,31,219.494,21.269,0.667,0.679,,,,,,
2024,29.0,Trent Williams,5529.0,SF,SF,T,649,381,268,85.6,84.5,81.4,19.651,-1.781,21.097,6.05,1.591,29.595,0.658,5,1,17,125.736,-11.475,0.901,0.914,,,,,,
2024,30.0,Hjalte Froholdt,44959.0,ARI,ARZ,C,1078,658,420,76.1,66.1,78.1,21.025,3.891,21.266,10.8,-0.71,29.415,0.654,9,3,22,93.747,16.332,0.667,0.872,,,,,,
2024,31.0,Elgton Jenkins,46298.0,GB,GB,G,1069,562,507,66.1,83.1,61.4,23.07,0.243,21.163,8.4,-1.196,29.112,0.647,10,1,16,103.177,1.156,1.0,0.468,,,,,,
2024,32.0,Quenton Nelson,12954.0,IND,IND,G,1083,608,475,81.3,79.7,81.7,5.715,-3.747,39.451,11.0,-1.196,27.794,0.618,10,3,20,23.228,-15.478,0.961,0.948,,,,,,
2024,33.0,Tyler Biadasz,41178.0,WAS,WAS,C,941,561,380,69.0,64.8,68.8,25.364,5.269,7.944,4.6,-0.71,26.925,0.598,3,1,14,142.25,27.952,0.564,0.667,,,,,,
2024,34.0,Mekhi Becton,59818.0,PHI,PHI,G,903,450,453,75.3,64.2,74.7,22.614,7.04,12.703,8.6,-1.196,26.907,0.598,4,3,24,140.074,42.0,0.519,0.831,,,,,,
2024,35.0,Aaron Brewer,46014.0,MIA,MIA,C,1139,714,425,74.8,70.2,75.8,28.437,-18.652,32.134,8.6,-0.71,25.499,0.567,9,2,14,119.095,-79.929,0.872,0.821,,,,,,
2024,36.0,Terron Armstead,7856.0,MIA,MIA,T,821,501,320,89.4,84.8,83.4,20.244,-14.753,28.428,6.9,1.591,23.548,0.523,3,3,16,119.095,-79.929,0.914,0.963,,,,,,
2024,37.0,Daniel Faalele,81734.0,BAL,BLT,G,1107,578,529,60.5,63.2,58.5,41.074,11.376,-8.672,8.8,-1.196,23.513,0.523,6,1,32,206.817,56.985,0.461,0.338,,,,,,
2024,38.0,Evan Brown,38709.0,ARI,ARZ,G,1070,644,426,65.9,73.5,58.7,21.647,3.248,11.076,6.0,-1.196,23.363,0.519,2,2,20,93.747,16.332,0.805,0.364,,,,,,
2024,39.0,Garett Bolles,11775.0,DEN,DEN,T,1069,671,398,78.8,88.4,71.0,14.5,-4.823,28.317,13.0,1.591,22.959,0.51,16,2,20,63.857,-21.975,0.951,0.63,,,,,,
2024,40.0,Laremy Tunsil,10647.0,HOU,HST,T,1026,659,367,76.1,88.6,72.7,17.128,-8.145,30.751,14.35,1.591,22.692,0.504,19,2,19,76.451,-36.919,0.963,0.716,,,,,,
2024,41.0,Kevin Dotson,46735.0,LA,LA,G,1023,587,436,81.8,65.6,83.6,23.2,-5.121,18.825,7.45,-1.196,22.458,0.499,2,3,23,92.908,-21.027,0.558,0.961,,,,,,
2024,42.0,Zach Frazier,123419.0,PIT,PIT,C,975,548,427,76.8,66.6,79.7,16.983,-7.983,23.693,5.3,-0.71,22.438,0.499,5,1,12,79.691,-37.231,0.731,0.897,,,,,,
2024,43.0,John Simpson,41715.0,NYJ,NYJ,G,1020,682,338,77.3,72.3,79.2,16.148,-5.687,26.654,9.5,-1.196,22.381,0.497,7,3,20,76.666,-27.077,0.792,0.896,,,,,,
2024,44.0,Matthew Bergeron,99658.0,ATL,ATL,G,1106,618,488,70.9,68.5,73.1,18.147,4.278,19.569,13.95,-1.196,22.311,0.496,12,3,33,89.795,20.92,0.675,0.779,,,,,,
2024,45.0,Charles Cross,98401.0,SEA,SEA,T,1094,724,370,82.5,81.3,77.9,20.176,-5.65,28.268,17.05,1.591,22.29,0.495,8,6,47,78.655,-22.88,0.827,0.815,,,,,,
2024,46.0,Alijah Vera-Tucker,57107.0,NYJ,NYJ,G,916,619,297,77.7,74.5,76.3,14.963,-4.93,25.85,8.9,-1.196,22.045,0.49,5,4,16,76.666,-27.077,0.851,0.857,,,,,,
2024,47.0,Alaric Jackson,40972.0,LA,LA,T,893,502,391,78.3,79.5,75.9,21.254,-4.308,18.357,9.8,1.591,21.78,0.484,7,3,22,92.908,-21.027,0.741,0.778,,,,,,
2024,48.0,Roger Rosengarten,131912.0,BAL,BLT,T,933,488,445,66.9,70.0,60.7,35.14,9.653,-5.295,10.85,1.591,21.454,0.477,5,4,29,206.817,56.985,0.494,0.358,,,,,,
2024,49.0,Paris Johnson Jr.,129749.0,ARI,ARZ,T,865,515,350,80.8,78.1,73.8,16.684,3.088,14.96,10.95,1.591,21.202,0.471,7,4,23,93.747,16.332,0.704,0.735,,,,,,
2024,50.0,David Edwards,35941.0,BUF,BUF,G,975,587,388,63.8,63.6,62.4,30.285,4.955,-0.408,6.75,-1.196,19.313,0.429,6,0,25,157.498,25.069,0.487,0.506,,,,,,
2024,51.0,Joe Alt,147481.0,LAC,LAC,T,1010,602,408,77.6,79.4,71.6,25.685,-4.604,16.037,13.0,1.591,19.288,0.429,8,6,20,120.483,-23.181,0.728,0.654,,,,,,
2024,52.0,Drew Dalman,52270.0,ATL,ATL,C,554,295,259,78.8,66.6,79.8,8.842,2.388,14.212,5.0,-0.71,17.522,0.389,3,2,10,89.795,20.92,0.731,0.923,,,,,,
2024,53.0,Bernhard Raimann,77948.0,IND,IND,T,856,471,385,85.1,82.0,80.7,4.246,-2.976,24.77,10.0,1.591,16.57,0.368,6,4,20,23.228,-15.478,0.84,0.889,,,,,,
2024,54.0,Cornelius Lucas,9025.0,WAS,WAS,T,464,273,191,75.4,79.1,69.0,13.074,2.526,5.379,4.3,1.591,15.001,0.333,3,1,12,142.25,27.952,0.716,0.543,,,,,,
2024,55.0,Colton McKivitz,29314.0,SF,SF,T,1062,645,417,72.2,72.8,68.6,29.445,-2.383,3.71,10.4,1.591,14.601,0.324,6,2,36,125.736,-11.475,0.568,0.506,,,,,,
2024,56.0,Matt Pryor,46647.0,CHI,CHI,G,1005,659,346,69.9,78.1,65.9,11.832,-6.932,26.677,14.1,-1.196,13.322,0.296,7,7,24,54.856,-34.337,0.948,0.61,,,,,,
2024,57.0,Teven Jenkins,41534.0,CHI,CHI,G,738,495,243,75.4,75.8,74.3,8.692,-5.256,21.357,8.55,-1.196,12.873,0.286,4,4,17,54.856,-34.337,0.883,0.818,,,,,,
2024,58.0,Dalton Risner,47008.0,MIN,MIN,G,537,345,192,67.0,76.2,57.4,14.761,-2.079,7.202,2.4,-1.196,12.596,0.28,0,0,16,130.398,-27.867,0.909,0.234,,,,,,
2024,59.0,Tyler Smith,98385.0,DAL,DAL,G,1052,682,370,75.0,76.0,73.8,0.628,-8.054,30.645,9.8,-1.196,12.066,0.268,9,2,22,2.667,-39.268,0.896,0.805,,,,,,
2024,60.0,Luke Wattenberg,41024.0,DEN,DEN,C,822,515,307,63.3,82.0,56.9,11.218,-3.192,13.561,6.7,-0.71,11.372,0.253,7,2,8,63.857,-21.975,0.974,0.256,,,,,,
2024,61.0,Cam Jurgens,84014.0,PHI,PHI,C,1067,519,548,67.1,56.5,68.5,23.624,7.945,-2.867,10.75,-0.71,11.336,0.252,6,4,25,140.074,42.0,0.282,0.641,,,,,,
2024,62.0,Coleman Shelton,39316.0,CHI,CHI,C,1121,743,378,67.4,68.4,68.0,12.531,-7.588,19.492,9.4,-0.71,11.192,0.249,5,3,26,54.856,-34.337,0.769,0.615,,,,,,
2024,63.0,Brandon Scherff,9438.0,JAX,JAX,G,1013,625,388,64.7,74.5,57.3,13.372,-2.978,8.865,3.55,-1.196,11.17,0.248,2,0,17,52.089,-13.527,0.851,0.221,,,,,,
2024,64.0,Christian Darrisaw,77373.0,MIN,MIN,T,392,231,161,81.4,79.9,82.3,9.437,-2.294,10.778,6.0,1.591,11.153,0.248,5,2,10,130.398,-27.867,0.778,0.938,,,,,,
2024,65.0,Kendall Lamm,10017.0,MIA,MIA,T,512,336,176,72.7,83.1,53.7,13.462,-5.984,6.021,2.3,1.591,9.424,0.209,1,0,12,119.095,-79.929,0.889,0.185,,,,,,
2024,66.0,Taylor Moton,11819.0,CAR,CAR,T,846,538,308,77.7,80.6,66.9,1.37,-1.677,12.031,3.6,1.591,9.372,0.208,1,1,14,6.841,-9.795,0.79,0.481,,,,,,
2024,67.0,Damien Lewis,81532.0,CAR,CAR,G,942,616,326,75.5,72.0,76.9,1.563,-2.053,23.413,12.6,-1.196,8.736,0.194,6,6,24,6.841,-9.795,0.779,0.87,,,,,,
2024,68.0,Kaleb McGary,46912.0,ATL,ATL,T,1042,576,466,73.8,63.8,77.6,14.752,4.12,3.596,12.3,1.591,8.07,0.179,3,6,32,89.795,20.92,0.333,0.802,,,,,,
2024,69.0,Jordan Meredith,60235.0,LV,LV,G,574,399,175,80.8,75.7,78.4,5.11,-8.92,17.178,2.85,-1.196,8.044,0.179,3,0,9,40.726,-79.831,0.87,0.883,,,,,,
2024,70.0,Jonah Williams,41651.0,ARI,ARZ,T,343,221,122,70.7,73.3,61.7,6.833,0.94,0.334,1.05,1.591,6.94,0.154,0,0,7,93.747,16.332,0.58,0.389,,,,,,
2024,71.0,Cade Mays,81995.0,CAR,CAR,C,495,327,168,66.1,74.9,66.9,0.873,-0.945,11.929,4.0,-0.71,6.928,0.154,5,0,10,6.841,-9.795,0.923,0.564,,,,,,
2024,72.0,Graham Barton,122367.0,TB,TB,C,1064,651,413,56.5,63.7,55.1,31.343,4.153,-9.922,10.45,-0.71,6.578,0.146,12,1,23,175.102,24.499,0.513,0.179,,,,,,
2024,73.0,Darnell Wright,98480.0,CHI,CHI,T,1021,662,359,79.3,75.4,82.2,10.627,-8.062,19.425,14.5,1.591,6.424,0.143,8,6,30,54.856,-34.337,0.636,0.926,,,,,,
2024,74.0,Trystan Colon,41117.0,ARI,ARZ,G,386,215,171,71.0,65.9,68.5,6.625,1.469,3.449,2.3,-1.196,6.39,0.142,1,0,12,93.747,16.332,0.571,0.662,,,,,,
2024,75.0,Rob Havenstein,9490.0,LA,LA,T,683,361,322,74.1,66.9,78.3,13.46,-3.611,5.932,8.5,1.591,5.506,0.122,5,3,20,92.908,-21.027,0.414,0.827,,,,,,
2024,76.0,Mike McGlinchey,46275.0,DEN,DEN,T,849,534,315,74.0,74.5,71.5,10.236,-3.835,8.588,8.7,1.591,5.321,0.118,6,3,18,63.857,-21.975,0.617,0.642,,,,,,
2024,77.0,Ryan Kelly,10652.0,IND,IND,C,601,324,277,67.0,71.9,64.0,2.98,-1.767,7.745,3.15,-0.71,4.352,0.097,1,1,11,23.228,-15.478,0.897,0.385,,,,,,
2024,78.0,Rasheed Walker,81798.0,GB,GB,T,1073,562,511,68.4,79.6,54.1,21.218,0.218,-0.709,12.75,1.591,4.264,0.095,9,3,35,103.177,1.156,0.759,0.198,,,,,,
2024,79.0,Sean Rhyan,72009.0,GB,GB,G,961,502,459,62.0,69.4,58.4,18.555,0.207,1.646,10.6,-1.196,3.974,0.088,6,4,24,103.177,1.156,0.701,0.325,,,,,,
2024,80.0,Braxton Jones,60092.0,CHI,CHI,T,719,471,248,77.4,80.8,70.2,8.039,-4.982,13.724,12.4,1.591,3.962,0.088,7,5,26,54.856,-34.337,0.802,0.617,,,,,,
2024,81.0,Walker Little,52287.0,JAX,JAX,T,508,316,192,72.8,73.5,72.3,6.149,-1.786,5.28,5.95,1.591,3.747,0.083,4,2,13,52.089,-13.527,0.593,0.691,,,,,,
2024,82.0,Justin Skule,38951.0,TB,TB,T,361,212,148,69.2,66.4,68.9,9.729,1.728,-1.414,6.3,1.591,2.901,0.064,1,4,12,175.102,24.499,0.395,0.531,,,,,,
2024,83.0,Connor McGovern,10778.0,NYJ,NYJ,C,369,243,126,58.9,69.7,56.8,5.812,-1.633,3.517,2.7,-0.71,2.833,0.063,3,0,8,76.666,-27.077,0.821,0.231,,,,,,
2024,84.0,Aaron Banks,59983.0,SF,SF,G,775,471,304,65.4,60.5,68.9,19.574,-1.859,-1.695,7.25,-1.196,2.68,0.06,5,1,25,125.736,-11.475,0.338,0.682,,,,,,
2024,85.0,Zion Johnson,99681.0,LAC,LAC,G,1046,621,425,65.7,63.6,64.8,24.151,-4.669,2.225,11.95,-1.196,2.523,0.056,4,5,33,120.483,-23.181,0.487,0.584,,,,,,
2024,86.0,Cesar Ruiz,59857.0,NO,NO,G,813,477,336,67.6,67.5,64.4,1.998,-0.758,6.031,3.45,-1.196,2.125,0.047,1,1,13,10.074,-4.058,0.617,0.558,,,,,,
2024,87.0,Kelvin Beachum,7229.0,ARI,ARZ,T,742,418,323,64.1,75.4,54.2,13.202,2.303,-2.956,8.9,1.591,1.939,0.043,5,4,16,93.747,16.332,0.636,0.21,,,,,,
2024,88.0,Kolton Miller,47013.0,LV,LV,T,1075,716,359,80.6,82.2,71.7,9.19,-16.925,26.355,16.2,1.591,1.713,0.038,7,7,38,40.726,-79.831,0.877,0.667,,,,,,
2024,89.0,Nick Allegretti,39268.0,WAS,WAS,G,1146,696,450,61.0,57.5,63.9,27.812,5.956,-11.38,12.55,-1.196,1.689,0.038,8,3,37,142.25,27.952,0.266,0.545,,,,,,
2024,90.0,Orlando Brown Jr.,46227.0,CIN,CIN,T,637,441,196,58.2,69.5,49.7,24.925,-2.272,-6.945,10.0,1.591,1.068,0.024,8,3,20,196.825,-21.334,0.481,0.099,,,,,,
2024,91.0,Ezra Cleveland,41973.0,JAX,JAX,G,911,558,353,64.9,67.8,59.7,11.041,-2.955,3.887,7.2,-1.196,0.816,0.018,1,4,18,52.089,-13.527,0.636,0.422,,,,,,
2024,92.0,Jarrett Patterson,81775.0,HOU,HST,C,547,356,191,61.0,69.9,54.4,8.888,-3.242,3.394,5.3,-0.71,0.808,0.018,1,3,12,76.451,-36.919,0.846,0.077,,,,,,
2024,93.0,Tytus Howard,25472.0,HOU,HST,T,1016,655,361,69.8,76.2,58.9,15.428,-6.81,4.177,10.75,1.591,-0.221,-0.005,3,4,35,76.451,-36.919,0.685,0.309,,,,,,
2024,94.0,Jake Brendel,11117.0,SF,SF,C,1072,656,416,65.0,55.1,71.6,25.716,-2.627,-6.515,9.9,-0.71,-0.465,-0.01,10,1,26,125.736,-11.475,0.205,0.769,,,,,,
2024,95.0,Joe Tippmann,101568.0,NYJ,NYJ,C,1067,712,355,73.4,63.1,77.3,14.552,-5.87,4.719,10.45,-0.71,-1.398,-0.031,4,5,23,76.666,-27.077,0.41,0.846,,,,,,
2024,96.0,Andrew Wylie,12333.0,WAS,WAS,T,889,532,355,60.0,62.7,53.1,21.656,4.011,-17.436,5.9,1.591,-1.492,-0.033,4,0,26,142.25,27.952,0.309,0.173,,,,,,
2024,97.0,Tyron Smith,6161.0,NYJ,NYJ,T,592,386,206,73.7,72.3,72.4,8.365,-3.236,5.073,11.3,1.591,-1.599,-0.036,6,5,22,76.666,-27.077,0.556,0.704,,,,,,
2024,98.0,Ben Powers,41482.0,DEN,DEN,G,1088,686,402,63.9,66.6,60.7,13.049,-4.523,3.466,9.15,-1.196,-1.616,-0.036,6,3,21,63.857,-21.975,0.597,0.442,,,,,,
2024,99.0,Tanor Bortolini,129915.0,IND,IND,C,351,211,140,65.1,64.6,65.4,1.7,-0.922,0.218,1.55,-0.71,-1.688,-0.038,1,0,7,23.228,-15.478,0.538,0.462,,,,,,
2024,100.0,Ryan Neuzil,41123.0,ATL,ATL,C,578,346,232,58.5,63.6,60.5,9.397,1.708,-3.803,6.0,-0.71,-1.758,-0.039,7,1,10,89.795,20.92,0.474,0.333,,,,,,
2024,101.0,Graham Glasgow,10729.0,DET,DET,G,1080,585,495,57.9,56.2,57.8,38.177,3.451,-20.338,12.4,-1.196,-1.85,-0.041,6,4,36,219.494,21.269,0.247,0.286,,,,,,
2024,102.0,O'Cyrus Torrence,102821.0,BUF,BUF,G,1011,591,420,54.9,62.2,52.3,29.456,4.446,-18.787,9.05,-1.196,-2.495,-0.055,7,0,37,157.498,25.069,0.403,0.078,,,,,,
2024,103.0,Dan Skipper,12307.0,DET,DET,T,322,137,178,55.4,57.6,49.5,8.819,1.133,-9.001,3.3,1.591,-2.964,-0.066,1,1,12,219.494,21.269,0.216,0.086,,,,,,
2024,104.0,Isaac Seumalo,10713.0,PIT,PIT,G,826,468,358,67.6,63.0,69.7,12.899,-6.24,3.091,8.4,-1.196,-3.071,-0.068,5,2,26,79.691,-37.231,0.429,0.701,,,,,,
2024,105.0,Connor Williams,46216.0,SEA,SEA,C,618,427,191,63.7,62.3,72.4,10.037,-2.896,0.564,7.65,-0.71,-3.165,-0.07,8,2,11,78.655,-22.88,0.385,0.795,,,,,,
